title,pubDate,guid,link,description,category,sentiment_label,sentiment_score
TikTok restoring US service as Trump promises executive order to delay ban,19 Jan 2025,https://www.aljazeera.com/news/2025/1/19/tiktok-goes-dark-for-us-users-ahead-of-trumps-inauguration,https://www.aljazeera.com/news/2025/1/19/tiktok-goes-dark-for-us-users-ahead-of-trumps-inauguration,President-elect Trump pledges to delay the federal ban imposed over the popular app’s Chinese ownership.,news,neutral,0.9993175268173218
UFC lightweight champ Islam Makhachev beats Renato Moicano in first round,19 Jan 2025,https://www.aljazeera.com/sports/2025/1/19/islam-makhachev-retains-lightweight-belt-against-renato-moicano-at-ufc-311,https://www.aljazeera.com/sports/2025/1/19/islam-makhachev-retains-lightweight-belt-against-renato-moicano-at-ufc-311,"In an epic, action-filled bantamweight title match, Merab Dvalishvili defends his title against Umar Nurmagomedov.",sports,neutral,0.9996637105941772
Palestinians in Gaza desperate to travel abroad for life-saving treatment,19 Jan 2025,https://www.aljazeera.com/news/2025/1/19/palestinians-in-gaza-desperate-to-travel-abroad-for-life-saving-treatment,https://www.aljazeera.com/news/2025/1/19/palestinians-in-gaza-desperate-to-travel-abroad-for-life-saving-treatment,Patients eagerly await the reopening of the Rafah crossing to get the critical medical care they need to survive.,news,neutral,0.9296171069145203
Hamas releases names of 3 captives to be freed under Gaza ceasefire deal,19 Jan 2025,https://www.aljazeera.com/news/2025/1/19/netanyahu-warns-gaza-ceasefire-wont-begin-until-hamas-gives-captives-list,https://www.aljazeera.com/news/2025/1/19/netanyahu-warns-gaza-ceasefire-wont-begin-until-hamas-gives-captives-list,The move potentially clears way for truce – scheduled to start at 06:30 GMT on Sunday – to begin after hours-long delay.,news,neutral,0.9073114395141602
Trump admin to launch immigration raids on day one amid deportation push,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/trump-admin-to-launch-immigration-raids-on-day-one-amid-deportation-push,https://www.aljazeera.com/news/2025/1/18/trump-admin-to-launch-immigration-raids-on-day-one-amid-deportation-push,Several large cities are reportedly expected to be hit by Trump’s immigration authorities shortly after inauguration.,news,neutral,0.9632090926170349
Yoon supporters storm South Korea court after detention extended,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/south-koreas-impeached-president-yoon-suk-yeol-formally-arrested,https://www.aljazeera.com/news/2025/1/18/south-koreas-impeached-president-yoon-suk-yeol-formally-arrested,"A court in Seoul grants request for an arrest warrant, saying there was ‘concern’ that Yoon could ‘destroy evidence’.",news,neutral,0.5035999417304993
Israel must withdraw from Lebanon by January 26 deadline: President Aoun,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/israel-must-withdraw-from-lebanon-by-january-26-deadline-president-aoun,https://www.aljazeera.com/news/2025/1/18/israel-must-withdraw-from-lebanon-by-january-26-deadline-president-aoun,Lebanon’s new president’s comments come after the UN chief called on Israel to end its ‘occupation’ of southern Lebanon.,news,neutral,0.9996594190597534
Ceasefire deal: What do we know about Israel’s captives held in Gaza?,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/ceasefire-deal-what-do-we-know-about-israels-captives-held-in-gaza,https://www.aljazeera.com/news/2025/1/18/ceasefire-deal-what-do-we-know-about-israels-captives-held-in-gaza,"Nearly 100 Israeli captives, including soldiers and civilians, are still believed to be held in Gaza.",news,neutral,0.9996539354324341
Liverpool need Nunez brace in injury time to down Brentford,18 Jan 2025,https://www.aljazeera.com/sports/2025/1/18/liverpool-leave-it-late-as-nunez-brace-downs-brentford,https://www.aljazeera.com/sports/2025/1/18/liverpool-leave-it-late-as-nunez-brace-downs-brentford,Liverpool striker Darwin Nunez scores twice in injury time at Brentford as Reds’ extend lead at top to seven points.,sports,positive,0.9994025230407715
‘Heartbreaking’: 86 killed in Nigeria tanker explosion,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/heartbreaking-more-than-60-killed-in-nigeria-tanker-explosion,https://www.aljazeera.com/news/2025/1/18/heartbreaking-more-than-60-killed-in-nigeria-tanker-explosion,"52 others suffered severe burns in the latest tanker explosion in Africa’s largest economy, amid rising fuel cost.",news,negative,0.9872832298278809
"Houthis say they’ll halt Israel, Red Sea attacks if truce comes into force",18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/houthis-to-halt-israel-red-sea-attacks-if-gaza-truce-comes-into-force,https://www.aljazeera.com/news/2025/1/18/houthis-to-halt-israel-red-sea-attacks-if-gaza-truce-comes-into-force,Spokesman al-Bukhaiti says Houthis will stop operations in support of Gaza when truce comes into effect on Sunday.,news,neutral,0.99934321641922
"Who is Steve Witkoff, Trump’s man at the Israel-Hamas ceasefire talks?",18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/who-is-steve-witkoff-trumps-man-at-the-gaza-ceasefire-talks,https://www.aljazeera.com/news/2025/1/18/who-is-steve-witkoff-trumps-man-at-the-gaza-ceasefire-talks,The real estate magnate and Trump golf partner is said to have played a key role in the deal.,news,neutral,0.9997004270553589
What has Donald Trump promised to do on day one of his second term?,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/what-has-donald-trump-promised-to-do-on-day-one-of-his-second-term,https://www.aljazeera.com/news/2025/1/18/what-has-donald-trump-promised-to-do-on-day-one-of-his-second-term,"The president-elect takes office on January 20, after a campaign that featured dozens of promises of executive action.",news,neutral,0.9998528957366943
Iga Swiatek in total control during rout of Emma Raducanu,18 Jan 2025,https://www.aljazeera.com/sports/2025/1/18/australian-open-iga-swiatek-routs-emma-raducanu-in-straight-sets,https://www.aljazeera.com/sports/2025/1/18/australian-open-iga-swiatek-routs-emma-raducanu-in-straight-sets,Poland’s Iga Swiatek cruises past Emma Raducanu in straight sets in battle of former Grand Slam winners in Melbourne.,sports,neutral,0.9957439303398132
"Police volunteer found guilty in India doctor rape, murder case",18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/indian-court-finds-police-volunteer-guilty-in-kolkata-rape-case,https://www.aljazeera.com/news/2025/1/18/indian-court-finds-police-volunteer-guilty-in-kolkata-rape-case,Female doctor’s bloodied body was found in a classroom at a state-run college and hospital in Kolkata last August.,news,neutral,0.999790608882904
‘Pretty crazy’: Tien youngest since Nadal into Australian Open last 16,18 Jan 2025,https://www.aljazeera.com/sports/2025/1/18/pretty-crazy-tien-youngest-since-nadal-into-australian-open-last-16,https://www.aljazeera.com/sports/2025/1/18/pretty-crazy-tien-youngest-since-nadal-into-australian-open-last-16,"At 19 years of age, Learner Tien becomes the youngest man to reach the Australian Open fourth round since Rafael Nadal.",sports,neutral,0.9998431205749512
Two Supreme Court judges killed in Tehran shooting attack,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/two-iranian-supreme-court-justices-killed-in-shooting-attack-in-tehran,https://www.aljazeera.com/news/2025/1/18/two-iranian-supreme-court-justices-killed-in-shooting-attack-in-tehran,Assailant kills himself after shooting dead senior justices inside a Supreme Court building in the capital Tehran.,news,neutral,0.997439980506897
"What is ‘Dreams on a Pillow’, the Palestinian game about the Nakba?",18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/what-is-dreams-on-a-pillow-the-palestinian-game-about-the-nakba,https://www.aljazeera.com/news/2025/1/18/what-is-dreams-on-a-pillow-the-palestinian-game-about-the-nakba,"The game is based on the events of the 1948 Nakba, referring to the ethnic cleansing of 750,000 Palestinians.",news,neutral,0.9998539686203003
Six killed in Russian drone and missile attack on Ukraine,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/russian-attacks-on-centre-of-kyiv-leave-four-dead,https://www.aljazeera.com/news/2025/1/18/russian-attacks-on-centre-of-kyiv-leave-four-dead,Russian forces unleash a combined drone and missile strike on Kyiv as well as two other attacks in southern Ukraine.,news,neutral,0.9995658993721008
"Analysis: Russia, Iran strengthen alliance after Syria setback",18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/iran-russia-analysis-syria-setback,https://www.aljazeera.com/news/2025/1/18/iran-russia-analysis-syria-setback,"The two countries signed 20-year cooperation pact, but despite anti-US stance there are limits to their partnership.",news,neutral,0.9939940571784973
‘Tired of war’: Gaza ceasefire to go into force on Sunday morning,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/israel-hamas-ceasefire-in-gaza-to-come-into-effect-sunday-morning,https://www.aljazeera.com/news/2025/1/18/israel-hamas-ceasefire-in-gaza-to-come-into-effect-sunday-morning,"Hours before ceasefire comes into force, the Israeli PM says his country reserves the right to resume the war in Gaza.",news,neutral,0.9997311234474182
Palestinian Authority ready to ‘assume full responsibility in Gaza’,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/palestinian-authority-says-ready-to-govern-gaza-after-ceasefire,https://www.aljazeera.com/news/2025/1/18/palestinian-authority-says-ready-to-govern-gaza-after-ceasefire,Palestinian president reiterates call for ‘an immediate ceasefire and full Israeli withdrawal’ from besieged territory.,news,neutral,0.9994063377380371
Israel-Gaza ceasefire deal: Which Palestinian prisoners could be released?,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/israel-gaza-ceasefire-deal-which-palestinian-prisoners-will-be-released,https://www.aljazeera.com/news/2025/1/18/israel-gaza-ceasefire-deal-which-palestinian-prisoners-will-be-released,Thousands of Palestinian prisoners could be released in exchange for Israeli captives as part of the ceasefire deal.,news,neutral,0.9997041821479797
"Russia-Ukraine war: List of key events, day 1,059",18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/russia-ukraine-war-list-of-key-events-day-1059,https://www.aljazeera.com/news/2025/1/18/russia-ukraine-war-list-of-key-events-day-1059,"Here are the key developments on the 1,059th day of Russia’s full-scale invasion of Ukraine.",news,neutral,0.9998260140419006
Does Imran Khan conviction threaten Pakistan’s PTI-government negotiations?,18 Jan 2025,https://www.aljazeera.com/news/2025/1/18/does-imran-khan-conviction-threaten-pakistans-pti-government-negotiations,https://www.aljazeera.com/news/2025/1/18/does-imran-khan-conviction-threaten-pakistans-pti-government-negotiations,The conviction of the ex-PM comes amid talks aimed at easing political tensions within Pakistan. What now?,news,positive,0.994662344455719
Man Utd on rollercoaster ride to recovery: Amorim,18 Jan 2025,https://www.aljazeera.com/sports/2025/1/18/man-utd-vs-brighton-preview-kickoff-time-team-news-how-to-follow-stream,https://www.aljazeera.com/sports/2025/1/18/man-utd-vs-brighton-preview-kickoff-time-team-news-how-to-follow-stream,Manchester United manager Ruben Amorim warns of ongoing ‘rollercoaster’ as club attempt at stormy rebuild continues.,sports,negative,0.9035252928733826
‘Fields were solitary’: Migration raids send chill across rural California,17 Jan 2025,https://www.aljazeera.com/news/2025/1/17/fields-were-solitary-migration-raids-send-chill-across-rural-california,https://www.aljazeera.com/news/2025/1/17/fields-were-solitary-migration-raids-send-chill-across-rural-california,"With Trump set to take office Monday, advocates fear the raids signal a new push to target undocumented labourers.",news,neutral,0.8535969853401184
Israeli cabinet approves Gaza ceasefire deal,17 Jan 2025,https://www.aljazeera.com/news/2025/1/17/israeli-cabinet-approves-gaza-ceasefire-deal,https://www.aljazeera.com/news/2025/1/17/israeli-cabinet-approves-gaza-ceasefire-deal,The deal will take effect from Sunday and involves the exchange of captives held in Gaza for Palestinian prisoners.,news,neutral,0.9998598098754883
"Gaza atrocities will ‘haunt’ Antony Blinken, says former US diplomat",17 Jan 2025,https://www.aljazeera.com/news/2025/1/17/gaza-atrocities-will-haunt-antony-blinken-says-former-us-diplomat,https://www.aljazeera.com/news/2025/1/17/gaza-atrocities-will-haunt-antony-blinken-says-former-us-diplomat,Hala Rharrit calls for accountability for US officials who ensured the flow of arms to Israel despite abuses in Gaza.,news,neutral,0.9990671277046204
"More than 230,000 displaced in DRC since start of the year, UN says",17 Jan 2025,https://www.aljazeera.com/news/2025/1/17/more-than-230000-displaced-in-drc-since-start-of-the-year-un-says,https://www.aljazeera.com/news/2025/1/17/more-than-230000-displaced-in-drc-since-start-of-the-year-un-says,The UN says the forced displacement is one of ‘the most alarming’ humanitarian crises in the world.,news,negative,0.9681669473648071
Former CIA employee pleads guilty to leaking files on Israel’s Iran strikes,17 Jan 2025,https://www.aljazeera.com/news/2025/1/17/former-cia-employee-pleads-guilty-to-leaking-files-on-israels-iran-strikes,https://www.aljazeera.com/news/2025/1/17/former-cia-employee-pleads-guilty-to-leaking-files-on-israels-iran-strikes,"Asif William Rahman has pled guilty to transmitting classified national defence information, US Justice Department says.",news,neutral,0.8499084115028381
